Molecule Name,Structure (CXSMILES),Batch Name,Barcode,Run Date,experiment_name,plate,chem_id,cell_line,frag_id,core_id,lib_plate_id,lib_well,batch,protein_reporter,reporter,gene_symbol,drc_curve,drc_curve File Name,drc_curve_no_ctrls,drc_curve_no_ctrls File Name,direction,ec50_estimate (log10([M])),ec50_std_error (log10([M])),ec50_ci_upper (log10([M])),ec50_ci_lower (log10([M])),slope_estimate (arb. units),slope_std_error (arb. units),slope_ci_upper (arb. units),slope_ci_lower (arb. units),emax_estimate (raw),emax_std_error (raw),emax_ci_upper (raw),emax_ci_lower (raw),emin_estimate (raw),emin_std_error (raw),emin_ci_upper (raw),emin_ci_lower (raw),emax_vs_pos_ctrl_estimate (linear),emax_vs_pos_ctrl_ci_upper (linear),emax_vs_pos_ctrl_ci_lower (linear),max_dose_activity_vs_pos_ctrl_estimate (linear),max_dose_activity_vs_pos_ctrl_ci_upper (linear),max_dose_activity_vs_pos_ctrl_ci_lower (linear),emin_vs_pos_ctrl_estimate (linear),emin_vs_pos_ctrl_ci_upper (linear),emin_vs_pos_ctrl_ci_lower (linear),pseudoyield,product_peak_area,qc_flag,version,ec05,conc_at_05_activity,conc_at_pos_ctrl_ec05_activity,ec50_clean (log10([M])),EC50 [uM],ec50_group,analysis_id,activity_status,saturation_status,rollover_status
OCNT-2433660,COC(=O)C1=C(C)SC(C2CCCN2C(=O)C(C)(OC)C2=CC=CC=C2)=N1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433660||NA|NA|ZZ-002,c6385,OCNT-2433660,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376797,OCNT-2433660-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376798,OCNT-2433660-ZZ-002_c6385_no-ctrls.png,UP,-5.25,0.0799,-5.08,-5.39,1.33,0.161,1.68,1.05,338E+03,20.3E+03,382E+03,304E+03,72.4E+03,723,73.8E+03,71.0E+03,0.919,1.10,0.786,0.866,0.983,0.761,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.23,-6.20,-6.20,-5.25,5.59,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433930,COC(=O)C1C2CCC1(C1CCCN(C(=O)C(C)(OC)C3=CC=CC=C3)C1)C2,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433930||NA|NA|ZZ-002,c6385,OCNT-2433930,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376801,OCNT-2433930-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376802,OCNT-2433930-ZZ-002_c6385_no-ctrls.png,UP,-5.01,0.0874,-4.82,-5.16,1.69,0.244,2.22,1.29,267E+03,18.7E+03,309E+03,236E+03,72.4E+03,723,73.8E+03,71.0E+03,0.673,0.829,0.557,0.624,0.719,0.538,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-5.78,-5.67,-5.67,-5.01,9.88,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433571,COC(C)(C(=O)N(C)C1CCC(N2C(=O)C=CC2=O)CC1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433571||NA|NA|ZZ-002,c6385,OCNT-2433571,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376803,OCNT-2433571-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376804,OCNT-2433571-ZZ-002_c6385_no-ctrls.png,FLAT,-2.03,0.593,-1.08,-3.14,1.38,0.602,2.89,0.748,434E+03,145E+03,782E+03,239E+03,72.4E+03,723,73.8E+03,71.0E+03,1.25,2.47,0.577,6.19E-03,0.0272,-3.47E-03,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-3.09,-3.17,-3.17,-2.03,9.27E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,NO,NO,NO
OCNT-2433639,COC(C)(C(=O)N1CCC2=C(C1)N(C1CC(C)C1)N=N2)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433639||NA|NA|ZZ-002,c6385,OCNT-2433639,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376807,OCNT-2433639-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376808,OCNT-2433639-ZZ-002_c6385_no-ctrls.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL pEC50_CI_TOO_WIDE,6.4.1,-5.84,-5.77,-5.77,,,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547
OCNT-2433518,CCC(CC)CN(CC)C(=O)C(C)(OC)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433518||NA|NA|ZZ-002,c6385,OCNT-2433518,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376811,OCNT-2433518-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376812,OCNT-2433518-ZZ-002_c6385_no-ctrls.png,FLAT,-1.91,0.602,-1.04,-3.14,1.55,0.645,3.22,0.813,433E+03,142E+03,787E+03,233E+03,72.4E+03,723,73.8E+03,71.0E+03,1.25,2.48,0.554,2.61E-03,0.0152,-4.21E-03,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-2.86,-2.94,-2.94,-1.91,12.2E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,NO,NO,NO
OCNT-2433879,"COC(C)(C(=O)N1CCC[C@@H]2O[C@H](C3=CC=CC=C3)C[C@@H]21)C1=CC=CC=C1 |&1:10,12,20|",ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433879||NA|NA|ZZ-002,c6385,OCNT-2433879,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376813,OCNT-2433879-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376815,OCNT-2433879-ZZ-002_c6385_no-ctrls.png,UP,-4.99,0.106,-4.74,-5.16,1.56,0.243,2.09,1.15,267E+03,22.5E+03,323E+03,232E+03,72.4E+03,723,73.8E+03,71.0E+03,0.673,0.874,0.544,0.609,0.705,0.525,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-5.82,-5.70,-5.70,-4.99,10.3,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433531,COC(C)(C(=O)N1CCSCC1CC(=O)N(CC1=CSC=C1)C1CC1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433531||NA|NA|ZZ-002,c6385,OCNT-2433531,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376817,OCNT-2433531-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376818,OCNT-2433531-ZZ-002_c6385_no-ctrls.png,UP,-5.08,0.0846,-4.90,-5.22,1.59,0.225,2.06,1.21,271E+03,18.4E+03,313E+03,243E+03,72.4E+03,723,73.8E+03,71.0E+03,0.688,0.849,0.576,0.642,0.737,0.558,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-5.90,-5.79,-5.79,-5.08,8.40,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433880,COC1=C(F)C=CC=C1CC1CCCN1C(=O)C(C)(OC)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433880||NA|NA|ZZ-002,c6385,OCNT-2433880,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376821,OCNT-2433880-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376822,OCNT-2433880-ZZ-002_c6385_no-ctrls.png,UP,-5.09,0.108,-4.81,-5.26,1.37,0.199,1.80,0.964,313E+03,27.1E+03,389E+03,273E+03,72.4E+03,723,73.8E+03,71.0E+03,0.834,1.14,0.684,0.756,0.868,0.657,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.04,-5.98,-5.98,-5.09,8.15,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433537,COC(=O)C1(C2=CCN(C(=O)C(C)(OC)C3=CC=CC=C3)CC2)CCOCC1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433537||NA|NA|ZZ-002,c6385,OCNT-2433537,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376823,OCNT-2433537-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376825,OCNT-2433537-ZZ-002_c6385_no-ctrls.png,UP,-5.21,0.0589,-5.08,-5.31,1.96,0.302,2.64,1.47,243E+03,11.3E+03,268E+03,223E+03,72.4E+03,723,73.8E+03,71.0E+03,0.590,0.690,0.513,0.578,0.662,0.506,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-5.88,-5.75,-5.75,-5.21,6.12,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433510,COC(C)(C(=O)N1CCSC2=C(C1)NC1=CC=CC=C12)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433510||NA|NA|ZZ-002,c6385,OCNT-2433510,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376827,OCNT-2433510-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376828,OCNT-2433510-ZZ-002_c6385_no-ctrls.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL pEC50_CI_TOO_WIDE,6.4.1,-6.53,-6.44,-6.44,,,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547
OCNT-2433893,COC(C)(C(=O)N1CCN2C(=NN=C2C2=CC=CS2)C1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433893||NA|NA|ZZ-002,c6385,OCNT-2433893,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376831,OCNT-2433893-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376832,OCNT-2433893-ZZ-002_c6385_no-ctrls.png,UP,-4.75,0.206,-4.31,-5.10,0.885,0.111,1.14,0.721,333E+03,50.3E+03,452E+03,261E+03,72.4E+03,723,73.8E+03,71.0E+03,0.902,1.31,0.645,0.627,0.720,0.547,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.22,-6.16,-6.16,-4.75,17.7,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433979,CCN(C(=O)C(C)(OC)C1=CC=CC=C1)C1CCN(C(C)C2=CC=CC=C2)C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433979||NA|NA|ZZ-002,c6385,OCNT-2433979,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376835,OCNT-2433979-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376836,OCNT-2433979-ZZ-002_c6385_no-ctrls.png,UP,-4.88,0.0855,-4.68,-5.01,1.53,0.187,1.91,1.18,232E+03,14.7E+03,271E+03,216E+03,72.4E+03,723,73.8E+03,71.0E+03,0.554,0.693,0.480,0.483,0.553,0.427,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-5.73,-5.54,-5.54,-4.88,13.3,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433513,COC(C)(C(=O)N(C)CC1=CN(C(=O)OC(C)(C)C)CCO1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433513||NA|NA|ZZ-002,c6385,OCNT-2433513,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376837,OCNT-2433513-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376838,OCNT-2433513-ZZ-002_c6385_no-ctrls.png,UP,-4.58,0.0891,-4.40,-4.74,0.719,0.0112,0.747,0.707,220E+03,3.77E+03,229E+03,214E+03,72.4E+03,723,73.8E+03,71.0E+03,0.512,0.564,0.469,0.314,0.357,0.270,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.36,-5.92,-5.92,-4.58,26.5,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433666,CCC(C1=CC=NC=C1)N(C)C(=O)C(C)(OC)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433666||NA|NA|ZZ-002,c6385,OCNT-2433666,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376841,OCNT-2433666-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376842,OCNT-2433666-ZZ-002_c6385_no-ctrls.png,UP,-2.42,0.466,-1.35,-3.20,0.974,0.293,1.75,0.715,439E+03,146E+03,799E+03,237E+03,72.4E+03,723,73.8E+03,71.0E+03,1.27,2.50,0.569,0.0265,0.0528,474E-06,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-3.81,-3.89,-3.89,-2.42,3.83E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433636,COC(C)(C(=O)N(CC1=CC=C(C(N)=O)C=C1F)C1CC1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433636||NA|NA|ZZ-002,c6385,OCNT-2433636,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376845,OCNT-2433636-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376846,OCNT-2433636-ZZ-002_c6385_no-ctrls.png,UP,-5.66,0.0487,-5.56,-5.75,1.64,0.177,2.01,1.31,230E+03,7.58E+03,247E+03,217E+03,72.4E+03,723,73.8E+03,71.0E+03,0.547,0.617,0.487,0.542,0.612,0.484,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.45,-6.27,-6.27,-5.66,2.20,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,YES,NO
OCNT-2433982,"COC(C)(C(=O)N1CCO[C@H](C2=CC=CC(Cl)=C2)[C@H]1C)C1=CC=CC=C1 |&1:10,18|",ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433982||NA|NA|ZZ-002,c6385,OCNT-2433982,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376848,OCNT-2433982-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376849,OCNT-2433982-ZZ-002_c6385_no-ctrls.png,UP,-5.32,0.0536,-5.21,-5.42,1.83,0.236,2.33,1.41,240E+03,9.95E+03,261E+03,222E+03,72.4E+03,723,73.8E+03,71.0E+03,0.579,0.667,0.505,0.569,0.649,0.501,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.04,-5.89,-5.89,-5.32,4.74,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,YES,NO
OCNT-2433771,COC(C)(C(=O)N1CCN(C(=O)OC(C)(C)C)C2CC21)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433771||NA|NA|ZZ-002,c6385,OCNT-2433771,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376851,OCNT-2433771-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376853,OCNT-2433771-ZZ-002_c6385_no-ctrls.png,UP,-5.43,0.0584,-5.30,-5.53,1.55,0.185,1.94,1.21,260E+03,11.3E+03,285E+03,241E+03,72.4E+03,723,73.8E+03,71.0E+03,0.651,0.758,0.568,0.637,0.728,0.560,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.27,-6.14,-6.14,-5.43,3.72,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433778,COC(C)(C(=O)N1CC2(CCC2)C1C1=CC=NC=C1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433778||NA|NA|ZZ-002,c6385,OCNT-2433778,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376855,OCNT-2433778-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376856,OCNT-2433778-ZZ-002_c6385_no-ctrls.png,UP,-5.40,0.0621,-5.27,-5.51,1.44,0.208,1.90,1.10,224E+03,6.45E+03,240E+03,215E+03,72.4E+03,723,73.8E+03,71.0E+03,0.526,0.595,0.476,0.509,0.569,0.460,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.31,-6.09,-6.09,-5.40,3.96,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433924,C#CCC(CC1=CC=CC=C1)N(C)C(=O)C(C)(OC)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433924||NA|NA|ZZ-002,c6385,OCNT-2433924,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376859,OCNT-2433924-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376860,OCNT-2433924-ZZ-002_c6385_no-ctrls.png,UP,-4.98,0.112,-4.76,-5.20,0.716,8.37E-03,0.738,0.707,402E+03,31.6E+03,472E+03,348E+03,72.4E+03,723,73.8E+03,71.0E+03,1.14,1.41,0.937,0.857,0.980,0.747,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.77,-6.85,-6.85,-4.98,10.4,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433763,COC1=CC=C(CCC(=O)N2CCCN(C(=O)C(C)(OC)C3=CC=CC=C3)CC2)C=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433763||NA|NA|ZZ-002,c6385,OCNT-2433763,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376863,OCNT-2433763-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376864,OCNT-2433763-ZZ-002_c6385_no-ctrls.png,UP,-5.35,0.0646,-5.21,-5.46,1.53,0.192,1.96,1.20,308E+03,14.9E+03,340E+03,282E+03,72.4E+03,723,73.8E+03,71.0E+03,0.817,0.946,0.711,0.794,0.902,0.700,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.20,-6.14,-6.14,-5.35,4.47,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433577,COC(C)(C(=O)N(C)CCC1=CN=CC=N1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433577||NA|NA|ZZ-002,c6385,OCNT-2433577,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376867,OCNT-2433577-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376868,OCNT-2433577-ZZ-002_c6385_no-ctrls.png,UP,-3.55,0.247,-3.02,-3.98,1.16,0.201,1.62,0.829,435E+03,150E+03,788E+03,233E+03,72.4E+03,723,73.8E+03,71.0E+03,1.25,2.52,0.547,0.147,0.187,0.112,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-4.68,-4.74,-4.74,-3.55,283,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433603,COC(C)(C(=O)N(C)C(CC#N)C(F)(F)F)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433603||NA|NA|ZZ-002,c6385,OCNT-2433603,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376869,OCNT-2433603-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376871,OCNT-2433603-ZZ-002_c6385_no-ctrls.png,UP,-2.91,0.295,-2.19,-3.28,1.03,0.186,1.43,0.735,476E+03,151E+03,836E+03,258E+03,72.4E+03,723,73.8E+03,71.0E+03,1.40,2.65,0.637,0.0534,0.0804,0.0278,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-4.20,-4.31,-4.31,-2.91,1.22E+03,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433635,COC(C)(C(=O)N(CCNC(C)=O)CC1=CC=C(C)S1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433635||NA|NA|ZZ-002,c6385,OCNT-2433635,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376873,OCNT-2433635-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376874,OCNT-2433635-ZZ-002_c6385_no-ctrls.png,UP,-4.91,0.100,-4.69,-5.08,1.57,0.212,2.04,1.21,271E+03,23.7E+03,326E+03,235E+03,72.4E+03,723,73.8E+03,71.0E+03,0.688,0.884,0.554,0.608,0.707,0.526,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-5.74,-5.62,-5.62,-4.91,12.4,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433490,COC(C)(C(=O)N1CC2CC1C(=O)O2)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433490||NA|NA|ZZ-002,c6385,OCNT-2433490,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376877,OCNT-2433490-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376878,OCNT-2433490-ZZ-002_c6385_no-ctrls.png,UP,-3.49,0.288,-2.81,-3.94,1.54,0.476,2.69,0.859,443E+03,151E+03,821E+03,243E+03,72.4E+03,723,73.8E+03,71.0E+03,1.28,2.62,0.587,0.0832,0.116,0.0538,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-4.40,-4.45,-4.45,-3.49,321,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433806,COC(=O)C1=CC=C2NC=C(C3CCN(C(=O)C(C)(OC)C4=CC=CC=C4)CC3)C2=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433806||NA|NA|ZZ-002,c6385,OCNT-2433806,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376881,OCNT-2433806-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376882,OCNT-2433806-ZZ-002_c6385_no-ctrls.png,UP,-5.30,0.182,-4.93,-5.62,1.73,0.302,2.46,1.28,398E+03,133E+03,729E+03,229E+03,72.4E+03,723,73.8E+03,71.0E+03,1.13,2.28,0.538,0.653,0.950,0.454,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.06,-6.08,-6.08,-5.30,5.05,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,YES
OCNT-2433488,"COC(C)(C(=O)N1C[C@H](C(F)(F)F)[C@@H](S(=O)(=O)N(C)C)C1)C1=CC=CC=C1 |&1:8,13|",ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433488||NA|NA|ZZ-002,c6385,OCNT-2433488,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376883,OCNT-2433488-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376885,OCNT-2433488-ZZ-002_c6385_no-ctrls.png,UP,-5.71,0.0606,-5.58,-5.81,1.49,0.171,1.86,1.19,286E+03,10.9E+03,308E+03,265E+03,72.4E+03,723,73.8E+03,71.0E+03,0.739,0.842,0.651,0.731,0.828,0.647,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-6.58,-6.48,-6.48,-5.71,1.96,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,YES,NO
OCNT-2433452,"COC(C)(C(=O)N1C[C@H](CO)C[C@H](C(C)(C)C)C1)C1=CC=CC=C1 |&1:8,12|",ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433452||NA|NA|ZZ-002,c6385,OCNT-2433452,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376887,OCNT-2433452-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376888,OCNT-2433452-ZZ-002_c6385_no-ctrls.png,UP,-5.03,0.0930,-4.81,-5.18,1.55,0.216,2.02,1.18,239E+03,15.5E+03,277E+03,218E+03,72.4E+03,723,73.8E+03,71.0E+03,0.575,0.717,0.490,0.528,0.606,0.466,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-5.87,-5.70,-5.70,-5.03,9.41,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433511,COC(C)(C(=O)N1CCN2C=NC(C3=CC=CC=C3)=C2C1)C1=CC=CC=C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433511||NA|NA|ZZ-002,c6385,OCNT-2433511,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376891,OCNT-2433511-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376892,OCNT-2433511-ZZ-002_c6385_no-ctrls.png,UP,-4.55,0.123,-4.27,-4.75,1.48,0.166,1.85,1.19,406E+03,65.4E+03,569E+03,317E+03,72.4E+03,723,73.8E+03,71.0E+03,1.16,1.72,0.834,0.790,0.909,0.688,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-5.42,-5.47,-5.47,-4.55,28.2,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
OCNT-2433447,CO[C@H]1C[C@@H](CN(C)C(=O)C(C)(OC)C2=CC=CC=C2)N(C)C1,ZZ-002,,2026-04-22,OPA_PXR-046,Plate03,OCNT-2433447||NA|NA|ZZ-002,c6385,OCNT-2433447,,,,,,gal4uas,GAL4_DBD-NR1I2_LBD,https://app.collaborativedrug.com/vaults/5589/files/36376895,OCNT-2433447-ZZ-002_c6385.png,https://app.collaborativedrug.com/vaults/5589/files/36376896,OCNT-2433447-ZZ-002_c6385_no-ctrls.png,UP,-3.88,0.154,-3.54,-4.14,2.02,0.487,3.18,1.34,446E+03,153E+03,825E+03,239E+03,72.4E+03,723,73.8E+03,71.0E+03,1.29,2.59,0.572,0.167,0.211,0.129,47.6E-06,5.07E-03,-4.85E-03,,,PASS,6.4.1,-4.55,-4.59,-4.59,-3.88,130,ec50_clean is deprecated - please use ec50_estimate!,OEA-55547,YES,NO,NO
